model,comparison,left_method,right_method,dataset_name,stage,metric,left_value,right_value,delta
tabpfn-v3,ft_minus_infer,ft,infer,stage3_graph_scm_0045_seed42,stage3,balanced_accuracy,0.875,0.875,0.0
tabpfn-v3,ft_minus_infer,ft,infer,stage3_graph_scm_0046_seed42,stage3,balanced_accuracy,0.2085267477430783,0.207270334258309,0.001256413484769292
tabpfn-v3,ft_minus_infer,ft,infer,stage3_graph_scm_0047_seed42,stage3,balanced_accuracy,0.9956395684616628,0.999185667752443,-0.0035460992907802025
tabpfn-v3,ft_minus_infer,ft,infer,stage3_graph_scm_0048_seed42,stage3,balanced_accuracy,0.6335431721031286,0.633331032249045,0.00021213985408363722
tabpfn-v3,ft_minus_infer,ft,infer,stage3_graph_scm_0049_seed42,stage3,balanced_accuracy,0.7018272425249169,0.7102990033222591,-0.008471760797342243
tabpfn-v3,ft_minus_infer,ft,infer,stage3_graph_scm_0050_seed42,stage3,balanced_accuracy,0.5,0.5,0.0
tabpfn-v3,ft_minus_infer,ft,infer,stage3_graph_scm_0051_seed42,stage3,balanced_accuracy,0.4242045240223649,0.4246174369352779,-0.00041291291291301047
tabpfn-v3,ft_minus_infer,ft,infer,stage3_graph_scm_0052_seed42,stage3,balanced_accuracy,0.6460526375870846,0.6516965681209115,-0.005643930533826835
tabpfn-v3,ft_minus_infer,ft,infer,stage3_graph_scm_0053_seed42,stage3,balanced_accuracy,0.9711564843607096,0.9711564843607096,0.0
tabpfn-v3,ft_minus_infer,ft,infer,stage3_graph_scm_0054_seed42,stage3,balanced_accuracy,0.9996832435856826,0.9996832435856826,0.0
tabpfn-v3,ft_minus_infer,ft,infer,stage3_graph_scm_0055_seed42,stage3,balanced_accuracy,0.5573009708737864,0.5370291262135922,0.02027184466019416
tabpfn-v3,ft_minus_infer,ft,infer,stage3_graph_scm_0056_seed42,stage3,balanced_accuracy,0.9528796551496772,0.9530427186599718,-0.0001630635102946032
tabpfn-v3,ft_minus_infer,ft,infer,stage3_graph_scm_0057_seed42,stage3,balanced_accuracy,0.9680905161454362,0.9898296465802188,-0.021739130434782594
tabpfn-v3,ft_minus_infer,ft,infer,stage3_graph_scm_0058_seed42,stage3,balanced_accuracy,0.6303829503829503,0.6193939393939394,0.01098901098901095
tabpfn-v3,ft_minus_infer,ft,infer,stage3_graph_scm_0059_seed42,stage3,balanced_accuracy,1.0,1.0,0.0
tabpfn-v3,ft_minus_infer,ft,infer,stage3_graph_scm_0060_seed42,stage3,balanced_accuracy,0.6130883548124928,0.6306641123882503,-0.017575757575757467
tabpfn-v3,ft_minus_infer,ft,infer,stage3_graph_scm_0061_seed42,stage3,balanced_accuracy,0.993861713600492,0.9934759111313562,0.0003858024691357764
tabpfn-v3,ft_minus_infer,ft,infer,stage3_graph_scm_0062_seed42,stage3,balanced_accuracy,0.9924603174603176,0.9924603174603176,0.0
tabpfn-v3,ft_minus_infer,ft,infer,stage3_graph_scm_0063_seed42,stage3,balanced_accuracy,0.3404034889273942,0.3444786653964243,-0.004075176469030106
tabpfn-v3,ft_minus_infer,ft,infer,stage3_graph_scm_0064_seed42,stage3,balanced_accuracy,0.5469771635977758,0.5471085011910798,-0.00013133759330397066
tabpfn-v3,ft_minus_infer,ft,infer,stage3_graph_scm_0065_seed42,stage3,balanced_accuracy,0.6795425733637448,0.6795425733637448,0.0
tabpfn-v3,ft_minus_infer,ft,infer,stage3_graph_scm_0066_seed42,stage3,balanced_accuracy,1.0,1.0,0.0
tabpfn-v3,ft_minus_infer,ft,infer,stage3_graph_scm_0067_seed42,stage3,balanced_accuracy,0.3343478325423579,0.3201645822476984,0.0141832502946595
tabpfn-v3,ft_minus_infer,ft,infer,stage3_graph_scm_0068_seed42,stage3,balanced_accuracy,0.9984734691416612,0.9984734691416612,0.0
tabpfn-v3,ft_minus_infer,ft,infer,stage3_graph_scm_0069_seed42,stage3,balanced_accuracy,0.9993224932249324,0.999460625674218,-0.00013813244928562174
tabpfn-v3,ft_minus_infer,ft,infer,stage3_graph_scm_0070_seed42,stage3,balanced_accuracy,1.0,1.0,0.0
tabpfn-v3,ft_minus_infer,ft,infer,stage3_graph_scm_0071_seed42,stage3,balanced_accuracy,0.9684553588340816,0.959198152625656,0.009257206208425628
tabpfn-v3,ft_minus_infer,ft,infer,stage3_graph_scm_0072_seed42,stage3,balanced_accuracy,0.8247829131652661,0.8047829131652661,0.020000000000000018
tabpfn-v3,ft_minus_infer,ft,infer,stage3_graph_scm_0073_seed42,stage3,balanced_accuracy,0.9772045371344528,0.9788213970809292,-0.0016168599464764233
tabpfn-v3,ft_minus_infer,ft,infer,stage3_graph_scm_0074_seed42,stage3,balanced_accuracy,1.0,1.0,0.0
tabpfn-v3,ft_minus_infer,ft,infer,stage3_graph_scm_0075_seed42,stage3,balanced_accuracy,1.0,1.0,0.0
tabpfn-v3,ft_minus_infer,ft,infer,stage3_graph_scm_0076_seed42,stage3,balanced_accuracy,0.8514214854582726,0.83942055466696,0.012000930791312592
tabpfn-v3,ft_minus_infer,ft,infer,stage3_graph_scm_0077_seed42,stage3,balanced_accuracy,1.0,1.0,0.0
tabpfn-v3,ft_minus_infer,ft,infer,stage3_graph_scm_0078_seed42,stage3,balanced_accuracy,0.9202160045387244,0.9411965350713328,-0.0209805305326084
tabpfn-v3,ft_minus_infer,ft,infer,stage3_graph_scm_0079_seed42,stage3,balanced_accuracy,0.2622448979591837,0.2623299319727891,-8.503401360537843e-05
tabpfn-v3,ft_minus_infer,ft,infer,stage3_graph_scm_0080_seed42,stage3,balanced_accuracy,1.0,1.0,0.0
tabpfn-v3,ft_minus_infer,ft,infer,stage3_graph_scm_0081_seed42,stage3,balanced_accuracy,0.76264301852507,0.7356303066606632,0.02701271186440679
tabpfn-v3,ft_minus_infer,ft,infer,stage3_graph_scm_0082_seed42,stage3,balanced_accuracy,0.7667602358583917,0.7827227810180172,-0.015962545159625474
tabpfn-v3,ft_minus_infer,ft,infer,stage3_graph_scm_0083_seed42,stage3,balanced_accuracy,0.758018514123337,0.7646831493393434,-0.006664635216006465
tabpfn-v3,ft_minus_infer,ft,infer,stage3_graph_scm_0084_seed42,stage3,balanced_accuracy,0.2244897959183673,0.2244897959183673,0.0
tabpfn-v3,ft_minus_infer,ft,infer,stage3_graph_scm_0085_seed42,stage3,balanced_accuracy,0.9846670535070596,0.9798227567653108,0.004844296741748799
tabpfn-v3,ft_minus_infer,ft,infer,stage3_graph_scm_0086_seed42,stage3,balanced_accuracy,0.9424242424242424,0.958553274682307,-0.016129032258064613
tabpfn-v3,ft_minus_infer,ft,infer,stage3_graph_scm_0087_seed42,stage3,balanced_accuracy,0.3401155530293461,0.3177255162011754,0.0223900368281707
tabpfn-v3,ft_minus_infer,ft,infer,stage3_graph_scm_0088_seed42,stage3,balanced_accuracy,0.9025649566955364,0.9025649566955364,0.0
tabpfn-v3,ft_minus_infer,ft,infer,stage3_graph_scm_0089_seed42,stage3,balanced_accuracy,0.4439735047337013,0.4688082364906298,-0.02483473175692852
tabpfn-v3,ft_minus_infer,ft,infer,stage3_graph_scm_0090_seed42,stage3,balanced_accuracy,0.9409260835040236,0.9410358927143871,-0.00010980921036352065
tabpfn-v3,ft_minus_infer,ft,infer,stage3_graph_scm_0091_seed42,stage3,balanced_accuracy,0.4320707333357497,0.4206499048417505,0.011420828493999169
tabpfn-v3,ft_minus_infer,ft,infer,stage3_graph_scm_0092_seed42,stage3,balanced_accuracy,0.9990890012972335,0.9994138875870324,-0.0003248862897988758
tabpfn-v3,ft_minus_infer,ft,infer,stage3_graph_scm_0093_seed42,stage3,balanced_accuracy,0.5988319856244384,0.6264600179694519,-0.027628032345013542
tabpfn-v3,ft_minus_infer,ft,infer,stage3_graph_scm_0094_seed42,stage3,balanced_accuracy,0.9925748938889694,0.9908142596582156,0.0017606342307537881
tabpfn-v3,ft_minus_infer,ft,infer,stage3_graph_scm_0095_seed42,stage3,balanced_accuracy,0.8545104817127565,0.8266521706809397,0.027858311031816796
tabpfn-v3,ft_minus_infer,ft,infer,stage3_graph_scm_0096_seed42,stage3,balanced_accuracy,0.944517691944088,0.9310211445492356,0.013496547394852398
tabpfn-v3,ft_minus_infer,ft,infer,stage3_graph_scm_0097_seed42,stage3,balanced_accuracy,1.0,1.0,0.0
tabpfn-v3,ft_minus_infer,ft,infer,stage3_graph_scm_0098_seed42,stage3,balanced_accuracy,0.1716006426314422,0.1713158976031082,0.0002847450283340047
tabpfn-v3,ft_minus_infer,ft,infer,stage3_graph_scm_0099_seed42,stage3,balanced_accuracy,0.3081883853566374,0.3079003050143076,0.0002880803423297995
tabpfn-v3,ft_minus_infer,ft,infer,stage3_graph_scm_0100_seed42,stage3,balanced_accuracy,0.9842203548085902,0.9842203548085902,0.0
tabpfn-v3,ft_minus_infer,ft,infer,stage3_graph_scm_0101_seed42,stage3,balanced_accuracy,1.0,1.0,0.0
tabpfn-v3,ft_minus_infer,ft,infer,stage3_graph_scm_0102_seed42,stage3,balanced_accuracy,0.5118840917176575,0.5167441003850469,-0.004860008667389448
tabpfn-v3,ft_minus_infer,ft,infer,stage3_graph_scm_0103_seed42,stage3,balanced_accuracy,0.983244680851064,0.983244680851064,0.0
tabpfn-v3,ft_minus_infer,ft,infer,stage3_graph_scm_0104_seed42,stage3,balanced_accuracy,0.3367115375800689,0.3366996838221565,1.1853757912405616e-05
tabpfn-v3,ft_minus_infer,ft,infer,stage3_graph_scm_0105_seed42,stage3,balanced_accuracy,0.5482742653458713,0.5395315531323025,0.008742712213568815
tabpfn-v3,ft_minus_infer,ft,infer,stage3_graph_scm_0106_seed42,stage3,balanced_accuracy,0.6249095529528504,0.6221019783100902,0.002807574642760269
tabpfn-v3,ft_minus_infer,ft,infer,stage3_graph_scm_0107_seed42,stage3,balanced_accuracy,0.7281840360327629,0.7259824653571502,0.002201570675612774
tabpfn-v3,ft_minus_infer,ft,infer,stage3_graph_scm_0108_seed42,stage3,balanced_accuracy,0.8717598968238355,0.8569698559468382,0.014790040876997312
tabpfn-v3,ft_minus_infer,ft,infer,stage3_graph_scm_0109_seed42,stage3,balanced_accuracy,0.9972980717497008,0.9972029254901654,9.514625953532807e-05
tabpfn-v3,ft_minus_infer,ft,infer,stage3_graph_scm_0110_seed42,stage3,balanced_accuracy,1.0,1.0,0.0
tabpfn-v3,ft_minus_infer,ft,infer,stage3_graph_scm_0111_seed42,stage3,balanced_accuracy,0.9337381798120756,0.934793131824437,-0.0010549520123613876
tabpfn-v3,ft_minus_infer,ft,infer,stage3_graph_scm_0112_seed42,stage3,balanced_accuracy,0.9837848480075602,0.9858256643340908,-0.0020408163265306367
tabpfn-v3,ft_minus_infer,ft,infer,stage3_graph_scm_0113_seed42,stage3,balanced_accuracy,1.0,1.0,0.0
tabpfn-v3,ft_minus_infer,ft,infer,stage3_graph_scm_0114_seed42,stage3,balanced_accuracy,0.1630478860154304,0.1660229895932939,-0.002975103577863486
tabpfn-v3,ft_minus_infer,ft,infer,stage3_graph_scm_0115_seed42,stage3,balanced_accuracy,0.1083943157501176,0.1154961501516925,-0.0071018344015749
tabpfn-v3,ft_minus_infer,ft,infer,stage3_graph_scm_0116_seed42,stage3,balanced_accuracy,0.9947021350719154,0.9947021350719154,0.0
tabpfn-v3,ft_minus_infer,ft,infer,stage3_graph_scm_0117_seed42,stage3,balanced_accuracy,0.9658845437616388,0.9677467411545624,-0.0018621973929235924
tabpfn-v3,ft_minus_infer,ft,infer,stage3_graph_scm_0118_seed42,stage3,balanced_accuracy,1.0,1.0,0.0
tabpfn-v3,ft_minus_infer,ft,infer,stage3_graph_scm_0119_seed42,stage3,balanced_accuracy,0.7284750461170301,0.6951557527970852,0.033319293319944876
tabpfn-v3,ft_minus_infer,ft,infer,stage3_graph_scm_0120_seed42,stage3,balanced_accuracy,0.3757729278789136,0.3661414507901344,0.009631477088779206
tabpfn-v3,ft_minus_infer,ft,infer,stage3_graph_scm_0121_seed42,stage3,balanced_accuracy,1.0,1.0,0.0
tabpfn-v3,ft_minus_infer,ft,infer,stage3_graph_scm_0122_seed42,stage3,balanced_accuracy,0.5217838161723611,0.5160707522420629,0.0057130639302982456
tabpfn-v3,ft_minus_infer,ft,infer,stage3_graph_scm_0123_seed42,stage3,balanced_accuracy,0.4736873130863129,0.4720812371043738,0.0016060759819391257
tabpfn-v3,ft_minus_infer,ft,infer,stage3_graph_scm_0124_seed42,stage3,balanced_accuracy,0.4648830785497917,0.4760882929275493,-0.011205214377757566
tabpfn-v3,ft_minus_infer,ft,infer,stage3_graph_scm_0125_seed42,stage3,balanced_accuracy,0.9896291009136212,0.9850956251301456,0.004533475783475627
tabpfn-v3,ft_minus_infer,ft,infer,stage3_graph_scm_0126_seed42,stage3,balanced_accuracy,1.0,1.0,0.0
tabpfn-v3,ft_minus_infer,ft,infer,stage3_graph_scm_0127_seed42,stage3,balanced_accuracy,0.4733934628956469,0.4717048146468631,0.0016886482487837862
tabpfn-v3,ft_minus_infer,ft,infer,stage3_graph_scm_0128_seed42,stage3,balanced_accuracy,0.462542764790127,0.4415509735671353,0.020991791222991718
tabpfn-v3,ft_minus_infer,ft,infer,stage3_graph_scm_0129_seed42,stage3,balanced_accuracy,0.4068598363932421,0.4058713906581824,0.0009884457350596842
tabpfn-v3,ft_minus_infer,ft,infer,stage3_graph_scm_0130_seed42,stage3,balanced_accuracy,1.0,1.0,0.0
tabpfn-v3,ft_minus_infer,ft,infer,stage3_graph_scm_0131_seed42,stage3,balanced_accuracy,0.5404311222733219,0.5397168132612863,0.0007143090120356188
tabpfn-v3,ft_minus_infer,ft,infer,stage3_graph_scm_0132_seed42,stage3,balanced_accuracy,0.1868069059189329,0.1805693681994228,0.006237537719510106
tabpfn-v3,ft_minus_infer,ft,infer,stage3_graph_scm_0133_seed42,stage3,balanced_accuracy,0.5642857142857143,0.5731249999999999,-0.008839285714285605
tabpfn-v3,ft_minus_infer,ft,infer,stage3_graph_scm_0134_seed42,stage3,balanced_accuracy,0.7040701110305037,0.7048870112418109,-0.0008169002113072033
tabpfn-v3,ft_minus_infer,ft,infer,stage3_graph_scm_0135_seed42,stage3,balanced_accuracy,0.9469265778282356,0.9430025219184044,0.003924055909831248
tabpfn-v3,ft_minus_infer,ft,infer,stage3_graph_scm_0136_seed42,stage3,balanced_accuracy,0.2355162513220026,0.2355797173769482,-6.346605494558788e-05
tabpfn-v3,ft_minus_infer,ft,infer,stage3_graph_scm_0137_seed42,stage3,balanced_accuracy,0.8762756075195514,0.8746512202743423,0.0016243872452090802
tabpfn-v3,ft_minus_infer,ft,infer,stage3_graph_scm_0138_seed42,stage3,balanced_accuracy,0.9728478444014528,0.9730655495822867,-0.0002177051808339714
tabpfn-v3,ft_minus_infer,ft,infer,stage3_graph_scm_0139_seed42,stage3,balanced_accuracy,1.0,1.0,0.0
tabpfn-v3,ft_minus_infer,ft,infer,stage3_graph_scm_0140_seed42,stage3,balanced_accuracy,0.3996399653577405,0.4049569406758779,-0.005316975318137407
tabpfn-v3,ft_minus_infer,ft,infer,stage3_graph_scm_0141_seed42,stage3,balanced_accuracy,0.339792647287808,0.3262542394996331,0.013538407788174889
tabpfn-v3,ft_minus_infer,ft,infer,stage3_graph_scm_0142_seed42,stage3,balanced_accuracy,0.9955460030142792,0.9961881657367944,-0.0006421627225151605
tabpfn-v3,ft_minus_infer,ft,infer,stage3_graph_scm_0143_seed42,stage3,balanced_accuracy,0.7342741273045368,0.7343138688991571,-3.9741594620279486e-05
tabpfn-v3,ft_minus_infer,ft,infer,stage3_graph_scm_0144_seed42,stage3,balanced_accuracy,1.0,1.0,0.0
tabpfn-v3,ft_minus_infer,ft,infer,stage3_graph_scm_0145_seed42,stage3,balanced_accuracy,0.9776614717386458,0.9739020732424052,0.003759398496240629
tabpfn-v3,ft_minus_infer,ft,infer,stage3_graph_scm_0146_seed42,stage3,balanced_accuracy,0.1,0.1,0.0
tabpfn-v3,ft_minus_infer,ft,infer,stage3_graph_scm_0147_seed42,stage3,balanced_accuracy,0.9978751230317936,0.9983660410484848,-0.0004909180166912108
tabpfn-v3,ft_minus_infer,ft,infer,stage3_graph_scm_0148_seed42,stage3,balanced_accuracy,1.0,1.0,0.0
tabpfn-v3,ft_minus_infer,ft,infer,stage3_graph_scm_0149_seed42,stage3,balanced_accuracy,0.2172476397966594,0.218881626724764,-0.0016339869281045971
tabpfn-v3,ft_minus_infer,ft,infer,stage3_graph_scm_0150_seed42,stage3,balanced_accuracy,1.0,1.0,0.0
tabpfn-v3,ft_minus_infer,ft,infer,stage3_graph_scm_0151_seed42,stage3,balanced_accuracy,0.8407943595929351,0.8464026555896955,-0.005608295996760382
tabpfn-v3,ft_minus_infer,ft,infer,stage3_graph_scm_0152_seed42,stage3,balanced_accuracy,0.4625411958568738,0.4830802730696799,-0.020539077212806067
tabpfn-v3,ft_minus_infer,ft,infer,stage3_graph_scm_0153_seed42,stage3,balanced_accuracy,0.992747059486432,0.9924718328422448,0.00027522664418722087
tabpfn-v3,ft_minus_infer,ft,infer,stage3_graph_scm_0154_seed42,stage3,balanced_accuracy,0.9334928229665072,0.9361244019138756,-0.0026315789473684292
tabpfn-v3,ft_minus_infer,ft,infer,stage3_graph_scm_0155_seed42,stage3,balanced_accuracy,0.918393015685114,0.918393015685114,0.0
tabpfn-v3,ft_minus_infer,ft,infer,stage3_graph_scm_0156_seed42,stage3,balanced_accuracy,1.0,1.0,0.0
tabpfn-v3,ft_minus_infer,ft,infer,stage3_graph_scm_0157_seed42,stage3,balanced_accuracy,0.8545629719253434,0.84306871905178,0.011494252873563315
tabpfn-v3,ft_minus_infer,ft,infer,stage3_graph_scm_0158_seed42,stage3,balanced_accuracy,1.0,1.0,0.0
tabpfn-v3,ft_minus_infer,ft,infer,stage3_graph_scm_0159_seed42,stage3,balanced_accuracy,0.8941387559808612,0.9120813397129186,-0.01794258373205737
tabpfn-v3,ft_minus_infer,ft,infer,stage3_graph_scm_0160_seed42,stage3,balanced_accuracy,0.8261904761904761,0.8297619047619047,-0.0035714285714285587
tabpfn-v3,ft_minus_infer,ft,infer,stage3_graph_scm_0161_seed42,stage3,balanced_accuracy,0.9949388209121246,0.9960882461994808,-0.001149425287356176
tabpfn-v3,ft_minus_infer,ft,infer,stage3_graph_scm_0162_seed42,stage3,balanced_accuracy,0.9211371237458194,0.9211371237458194,0.0
tabpfn-v3,ft_minus_infer,ft,infer,stage3_graph_scm_0163_seed42,stage3,balanced_accuracy,0.9139137456465566,0.9139137456465566,0.0
tabpfn-v3,ft_minus_infer,ft,infer,stage3_graph_scm_0164_seed42,stage3,balanced_accuracy,0.1579385898468334,0.1578728103397411,6.577950709230063e-05
tabpfn-v3,ft_minus_infer,ft,infer,stage3_graph_scm_0165_seed42,stage3,balanced_accuracy,0.5939900434087437,0.5836597663703921,0.010330277038351654
tabpfn-v3,ft_minus_infer,ft,infer,stage3_graph_scm_0166_seed42,stage3,balanced_accuracy,1.0,1.0,0.0
tabpfn-v3,ft_minus_infer,ft,infer,stage3_graph_scm_0167_seed42,stage3,balanced_accuracy,0.5135912045417147,0.5425837172947178,-0.028992512753003075
tabpfn-v3,ft_minus_infer,ft,infer,stage3_graph_scm_0168_seed42,stage3,balanced_accuracy,0.98198645918111,0.9837011849974884,-0.0017147258163783263
tabpfn-v3,ft_minus_infer,ft,infer,stage3_graph_scm_0169_seed42,stage3,balanced_accuracy,0.9524135626251464,0.9525476468300272,-0.0001340842048808133
tabpfn-v3,faware_ft_best_minus_ft,faware_ft,ft,stage1_graph_scm_0000_seed42,stage1,accuracy,0.6318181818181818,0.6318181818181818,0.0
tabpfn-v3,faware_ft_best_minus_ft,faware_ft,ft,stage1_graph_scm_0001_seed42,stage1,accuracy,0.8454545454545455,0.85,-0.004545454545454519
tabpfn-v3,faware_ft_best_minus_ft,faware_ft,ft,stage1_graph_scm_0002_seed42,stage1,accuracy,0.6477272727272727,0.6386363636363637,0.009090909090909038
tabpfn-v3,faware_ft_best_minus_ft,faware_ft,ft,stage1_graph_scm_0003_seed42,stage1,accuracy,1.0,1.0,0.0
tabpfn-v3,faware_ft_best_minus_ft,faware_ft,ft,stage1_graph_scm_0004_seed42,stage1,accuracy,0.2756183745583039,0.2720848056537102,0.00353356890459372
tabpfn-v3,faware_ft_best_minus_ft,faware_ft,ft,stage1_graph_scm_0005_seed42,stage1,accuracy,0.9982332155477032,0.9982332155477032,0.0
tabpfn-v3,faware_ft_best_minus_ft,faware_ft,ft,stage1_graph_scm_0006_seed42,stage1,accuracy,0.6890459363957597,0.6890459363957597,0.0
tabpfn-v3,faware_ft_best_minus_ft,faware_ft,ft,stage1_graph_scm_0007_seed42,stage1,accuracy,1.0,1.0,0.0
tabpfn-v3,faware_ft_best_minus_ft,faware_ft,ft,stage1_graph_scm_0008_seed42,stage1,accuracy,0.7647058823529411,0.7647058823529411,0.0
tabpfn-v3,faware_ft_best_minus_ft,faware_ft,ft,stage1_graph_scm_0009_seed42,stage1,accuracy,1.0,1.0,0.0
tabpfn-v3,faware_ft_best_minus_ft,faware_ft,ft,stage1_graph_scm_0010_seed42,stage1,accuracy,0.4196078431372549,0.4156862745098039,0.003921568627451022
tabpfn-v3,faware_ft_best_minus_ft,faware_ft,ft,stage1_graph_scm_0011_seed42,stage1,accuracy,1.0,1.0,0.0
tabpfn-v3,faware_ft_best_minus_ft,faware_ft,ft,stage1_graph_scm_0012_seed42,stage1,accuracy,0.5418006430868167,0.5466237942122186,-0.004823151125401881
tabpfn-v3,faware_ft_best_minus_ft,faware_ft,ft,stage1_graph_scm_0013_seed42,stage1,accuracy,0.9180064308681672,0.9292604501607716,-0.01125401929260439
tabpfn-v3,faware_ft_best_minus_ft,faware_ft,ft,stage1_graph_scm_0014_seed42,stage1,accuracy,0.7668810289389068,0.770096463022508,-0.003215434083601254
tabpfn-v3,faware_ft_best_minus_ft,faware_ft,ft,stage1_graph_scm_0015_seed42,stage1,accuracy,0.990353697749196,0.990353697749196,0.0
tabpfn-v3,faware_ft_best_minus_ft,faware_ft,ft,stage1_graph_scm_0016_seed42,stage1,accuracy,0.9612676056338028,0.9612676056338028,0.0
tabpfn-v3,faware_ft_best_minus_ft,faware_ft,ft,stage1_graph_scm_0017_seed42,stage1,accuracy,0.9190140845070424,0.9190140845070424,0.0
tabpfn-v3,faware_ft_best_minus_ft,faware_ft,ft,stage1_graph_scm_0018_seed42,stage1,accuracy,1.0,1.0,0.0
tabpfn-v3,faware_ft_best_minus_ft,faware_ft,ft,stage1_graph_scm_0019_seed42,stage1,accuracy,0.2852112676056338,0.2887323943661972,-0.0035211267605633756
tabpfn-v3,faware_ft_best_minus_ft,faware_ft,ft,stage1_graph_scm_0020_seed42,stage1,accuracy,0.5657142857142857,0.5657142857142857,0.0
tabpfn-v3,faware_ft_best_minus_ft,faware_ft,ft,stage1_graph_scm_0021_seed42,stage1,accuracy,0.9628571428571427,0.96,0.0028571428571427804
tabpfn-v3,faware_ft_best_minus_ft,faware_ft,ft,stage1_graph_scm_0022_seed42,stage1,accuracy,0.7828571428571428,0.7942857142857143,-0.011428571428571455
tabpfn-v3,faware_ft_best_minus_ft,faware_ft,ft,stage1_graph_scm_0023_seed42,stage1,accuracy,0.9228571428571428,0.9228571428571428,0.0
tabpfn-v3,faware_ft_best_minus_ft,faware_ft,ft,stage1_graph_scm_0024_seed42,stage1,accuracy,0.9014084507042254,0.9014084507042254,0.0
tabpfn-v3,faware_ft_best_minus_ft,faware_ft,ft,stage1_graph_scm_0025_seed42,stage1,accuracy,0.4330985915492957,0.4330985915492957,0.0
tabpfn-v3,faware_ft_best_minus_ft,faware_ft,ft,stage1_graph_scm_0026_seed42,stage1,accuracy,0.9330985915492958,0.926056338028169,0.007042253521126751
tabpfn-v3,faware_ft_best_minus_ft,faware_ft,ft,stage1_graph_scm_0027_seed42,stage1,accuracy,0.3309859154929577,0.3380281690140845,-0.007042253521126807
